yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
136792022,13679,2022,NY226UN00,NY226UN00,,N,N,,I,SUNY POLICE: MORRISVILLE,SUNY A&T COL:MORRISVILLE,State University of New York Police:,Morrisville,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,University or College,0,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,10,1,11,2,1,3,0,0,2019-01-01,2022-05-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,N,MADISON,"Syracuse, NY",Y,Y,Y
136802022,13680,2022,NY227UN00,NY227UN00,,N,N,,I,SUNY POLICE: BROCKPORT,SUNY COLLEGE: BROCKPORT,State University of New York Police:,Brockport,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,University or College,0,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,13,2,15,2,4,6,0,0,2019-01-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,N,MONROE,"Rochester, NY",Y,Y,Y
136822022,13682,2022,NY230UN00,NY230UN00,,N,N,,I,SUNY POLICE: OPTOMETRY,SUNY COLLEGE: OPTOMETRY,State University of New York Police:,Optometry,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,University or College,0,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,7,13,1,3,4,0,0,2019-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,NEW YORK,"New York-Newark-Jersey City, NY-NJ-PA",Y,Y,Y
136832022,13683,2022,NY232UN00,NY232UN00,,N,N,,I,SUNY POLICE: POLYTECHNIC INSTITUTE,SUNY COLLEGE: UTICA-ROME,State University of New York Police:,Polytechnic Institute,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,University or College,0,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,10,3,13,2,2,4,0,0,2019-01-01,2020-07-01,2020-07-01,2020-07-01,2020-07-01,2020-07-01,N,ONEIDA,"Utica-Rome, NY",Y,Y,Y
136872022,13687,2022,NY237UN00,NY237UN00,,N,N,,I,SUNY POLICE: OSWEGO,SUNY COLLEGE: OSWEGO,State University of New York Police:,Oswego,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,University or College,0,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,14,3,17,1,2,3,0,0,2019-01-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,N,OSWEGO,"Syracuse, NY",Y,Y,Y
136932022,13693,2022,NY251UF00,NY251UF00,,N,N,,I,SUNY POLICE: FARMINGDALE,SUNY A&T COL:FARMINGDALE,State University of New York Police:,Farmingdale,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,University or College,0,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,16,7,23,6,3,9,0,0,2019-01-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,N,SUFFOLK,"New York-Newark-Jersey City, NY-NJ-PA",Y,Y,Y
136942022,13694,2022,NY251US00,NY251US00,,N,N,,I,SUNY POLICE: STONY BROOK,SUNY: STONY BROOK,State University of New York Police:,Stony Brook,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,University or College,0,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,52,67,119,15,16,31,0,0,2019-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,SUFFOLK,"New York-Newark-Jersey City, NY-NJ-PA",Y,Y,Y
136952022,13695,2022,NY054119E,NY254UC00,,N,N,,I,CORNELL UNIVERSITY,CORNELL UNIV POLICE 911 CENTER,Cornell University,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,University or College,0,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,42,15,57,5,15,20,0,0,2019-01-01,2019-08-01,2019-08-01,2020-01-01,2020-01-01,2020-01-01,N,TOMPKINS,"Ithaca, NY",Y,Y,Y
136972022,13697,2022,NY255UN00,NY255UN00,,N,N,,I,SUNY POLICE: NEW PALTZ,SUNY COLLEGE: NEW PALTZ,State University of New York Police:,New Paltz,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,University or College,0,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,14,0,14,5,4,9,0,0,2019-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,ULSTER,"Kingston, NY",Y,Y,Y
140572022,14057,2022,NYDI02100,NYDI02100,,Y,N,,I,ONEIDA INDIAN NATION,ONEIDA INDIAN NATION POLICE DEPARTMENT,Oneida Indian Nation,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,Tribal,0,32314,NYDI02100,Oneida Indian Nation,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,33,3,36,4,3,7,0,0,2020-12-01,2020-12-01,2020-12-01,2020-12-01,2020-12-01,2020-12-01,N,NOT SPECIFIED,"Syracuse, NY",Y,Y,Y
140582022,14058,2022,NYDI02200,NYDI02200,,Y,N,,I,ST. REGIS TRIBAL,ST REGIS TRIBAL POLICE DEPARTMENT,St. Regis Tribal,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,Tribal,0,32618,NYDI02200,St. Regis Tribal,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,21,3,24,5,2,7,0,0,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,NOT SPECIFIED,Not Specified,Y,Y,Y
231532022,23153,2022,NY0490100,NY0490100,,N,N,,I,SENECA FALLS TOWN,SENECA FALLS TOWN,Seneca Falls Town,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,8894,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,16,0,16,2,2,4,2.0,2.2,2019-01-01,2020-08-01,2020-08-01,2020-09-01,2020-09-01,2020-09-01,N,SENECA,Not Specified,Y,Y,Y
291742022,29174,2022,NY0315900,NY0315900,,N,N,,I,SOMERSET TOWN,,Somerset Town,,A,38,New York,NY,NY,2,Middle Atlantic,1,Northeast,Region I,City,1992,23384,NYUCR0001,New York State Division of Criminal Justice Services Office of Justice Research and Performance,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,2019-01-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,N,NIAGARA,"Buffalo-Cheektowaga, NY",Y,Y,Y
